title,release_year,director,duration,genre,description,thumbnail
The Whole Truth,2016,Courtney Hunt,93,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_954.jpg
The Yeti Adventures,2018,Pierre Greco,85,Children & Family Movies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_955.jpg
Under Siege,1992,Andrew Davis,102,Action & Adventure,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_956.jpg
Zack and Miri Make a Porno,2008,Kevin Smith,101,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_957.jpg
Seven,2019,Tosin Igho,113,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_959.jpg
The Disciple,2021,Chaitanya Tamhane,128,Dramas,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_960.jpg
The Mitchells vs. The Machines,2021,Mike Rianda,114,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_962.jpg
The Strangers: Prey at Night,2018,Johannes Roberts,85,Horror Movies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_963.jpg
Things Heard & Seen,2021,Robert Pulcini,121,Horror Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_965.jpg
Get the Grift,2021,Pedro Antonio,95,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_967.jpg
August: Osage County,2014,John Wells,121,Dramas,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_970.jpg
Battle: Los Angeles,2011,Jonathan Liebesman,116,Action & Adventure,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_971.jpg
Between Worlds,2018,Maria Pulera,91,Thrillers,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_972.jpg
One,2020,Santhosh Viswanath,149,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_974.jpg
Ram Prasad Ki Tehrvi,2019,Seema Pahwa,113,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_975.jpg
Shadow and Bone - The Afterparty,2021,Unknown Director,33,Action & Adventure,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_976.jpg
Among Family,2017,Ozan Açıktan,127,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_977.jpg
Dedemin Fisi,2016,Meltem Bozoflu,101,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_978.jpg
Deliha,2014,Hakan Algül,102,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_979.jpg
Düğün Dernek,2013,Selçuk Aydemir,102,Comedies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_980.jpg
Dügün Dernek 2: Sünnet,2015,Selçuk Aydemir,107,Comedies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_981.jpg
G.O.R.A,2004,Ömer Faruk Sorak,123,Action & Adventure,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_982.jpg
Hayat Öpücügü,2015,Şenol Sönmez,98,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_983.jpg
Heroes: Silence and Rock & Roll,2021,Alexis Morante,95,Documentaries,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_984.jpg
Kara Bela,2015,Burak Aksak,101,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_985.jpg
Kocan Kadar Konus,2015,Kıvanç Baruönü,104,Comedies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_986.jpg
Kocan Kadar Konus 2: Dirilis,2016,Kıvanç Baruönü,104,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_987.jpg
Legal Hash,2019,Rindala Kodeih,103,Comedies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_988.jpg
My Travel Buddy,2017,Bedran Güzel,111,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_990.jpg
Niyazi Gül Dörtnala,2015,Hakan Algül,102,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_991.jpg
One Like It,2020,Marwan Nabil,15,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_992.jpg
Perfume Imaginary Museum “Time Warp”,2020,MIKIKO,54,International Movies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_993.jpg
This Lady Called Life,2020,Kayode Kasum,120,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_995.jpg
Vizontele,2001,Yılmaz Erdoğan,106,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_996.jpg
HOMUNCULUS,2021,Takashi Shimizu,116,Horror Movies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_997.jpg
Searching For Sheela,2021,Unknown Director,58,Documentaries,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_999.jpg
Stowaway,2021,Joe Penna,116,Dramas,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_1000.jpg
Wild Dog,2020,Ahishor Solomon,126,Action & Adventure,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1001.jpg
Oloibiri,2015,Curtis Graham,86,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1002.jpg
Tell Me When,2021,Gerardo Gatica,97,Comedies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1003.jpg
Keymon and Nani in Space Adventure,2013,Unknown Director,76,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1006.jpg
Motu Patlu Dino Invasion,2018,Suhas Kadav,80,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1007.jpg
Motu Patlu in Octupus World,2017,Suhas Kadav,81,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1008.jpg
Motu Patlu VS Robo Kids,2019,Suhas Kadav,84,Children & Family Movies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_1009.jpg
Rudra: Secret of the Black Moon,2020,Akshay Sanjeev Chavan,87,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1010.jpg
Rudra: The Rise of King Pharaoh,2019,Unknown Director,91,Children & Family Movies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_1011.jpg
Free to Play,2014,Unknown Director,76,Documentaries,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1012.jpg
Miss Sloane,2016,John Madden,132,Thrillers,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_1014.jpg
American Me,1992,Edward James Olmos,126,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_1016.jpg
Delhi Belly,2011,Abhinay Deo,101,Action & Adventure,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_1017.jpg
Dhobi Ghat (Mumbai Diaries),2010,Kiran Rao,102,Dramas,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1018.jpg
Jaane Tu... Ya Jaane Na,2008,Abbas Tyrewala,147,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1019.jpg
Lagaan,2001,Ashutosh Gowariker,224,Dramas,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1020.jpg
Madness in the Desert,2004,Satyajit Bhatkal,141,Documentaries,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1021.jpg
Peepli Live,2010,Anusha Rizvi,109,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1022.jpg
Taare Zameen Par,2007,Aamir Khan,162,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1023.jpg
Ajeeb Daastaans,2021,Shashank Khaitan,142,Dramas,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1024.jpg
Arlo the Alligator Boy,2021,Ryan Crego,93,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1025.jpg
Barbie & Chelsea: The Lost Birthday,2021,Cassi Simonds,60,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1027.jpg
Crimson Peak,2015,Guillermo del Toro,119,Horror Movies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_1028.jpg
Dad Stop Embarrassing Me - The Afterparty,2021,Unknown Director,37,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1029.jpg
Doctor Bello,2013,Tony Abulu,96,Dramas,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1030.jpg
Four Sisters Before the Wedding,2020,Mae Czarina Cruz,116,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1031.jpg
Into the Beat,2020,Stefan Westerwelle,102,Dramas,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1032.jpg
Rush,2013,Ron Howard,123,Action & Adventure,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1034.jpg
Synchronic,2020,Justin Benson,102,Thrillers,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1035.jpg
The Zookeeper's Wife,2017,Niki Caro,127,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1036.jpg
Time Trap,2017,Mark Dennis,88,Action & Adventure,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1037.jpg
Tuesdays & Fridays,2021,Taranveer Singh,106,Comedies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_1038.jpg
Dark City Beneath the Beat,2020,TT The Artist,65,Documentaries,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_1040.jpg
GANTZ:O,2016,Keiichi Sato,96,Action & Adventure,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1042.jpg
Only Mine,2019,Michael Civille,88,Thrillers,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_1047.jpg
Ride or Die,2021,Ryuichi Hiroki,143,Dramas,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1051.jpg
The Master,2012,Paul Thomas Anderson,137,Dramas,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1053.jpg
Time Is Illmatic,2014,One9,75,Documentaries,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1054.jpg
Wave of Cinema: One Day We'll Talk About Today,2020,Adriano Rudiman,71,Documentaries,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1055.jpg
Zoot Suit,1981,Luis Valdez,103,Cult Movies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1056.jpg
The Soul,2021,Cheng Wei-hao,130,Dramas,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_1067.jpg
Uppena,2020,Buchi Babu Sana,145,Dramas,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_1070.jpg
Why Did You Kill Me?,2021,Fredrick Munk,84,Documentaries,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1071.jpg
Motu Patlu in Hong Kong: Kung Fu Kings 3,2017,Suhas Kadav,84,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_1072.jpg
